63548ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $f0 + $f1
63181ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = 0.7F * $f1
63119ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $r3[$i0]
63028ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = 0
63524ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = $i0 + 1
63326ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $f1 - $f0
63174ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = $i0 + 1
63428ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$l3 = $l3 - $l4
63401ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = $r0.<com.mixpanel.android.viewcrawler.m: int b>
63300ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = 0
63504ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = 0
63517ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $r3[$i0]
63208ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $f0 + $f1
63128ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r2 = $r0.<com.mixpanel.android.viewcrawler.m: float[] d>
63206ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f2 = $r2[2]
63436ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = 0
63123ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = 0.7F * $f1
63538ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $r2[0]
63462ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $f1 - $f0
63275ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $f1 * $f2
63297ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = $r0.<com.mixpanel.android.viewcrawler.m: int a>
63398ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = $i0 + 1
63385ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = 0.7F * $f1
63102ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $f1 - $f0
63390ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r3 = $r0.<com.mixpanel.android.viewcrawler.m: float[] d>
63203ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $f1 * $f2
63567ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$b1 = $l3 cmp 1000000000L
63373ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $r2[$i0]
63038ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = $i0 + 1
63061ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = $r0.<com.mixpanel.android.viewcrawler.m: int b>
63494ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$l3 = $r1.<android.hardware.SensorEvent: long timestamp>
63499ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$b1 = $l3 cmp 1000000000L
63386ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $f0 + $f1
63132ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $f0 * $f1
